Time,Flowrate,S_O2,S_I,S_S,S_NH4,S_N2,S_NOX,S_ALK,X_I,X_S,X_H,X_STO,X_A,X_SS
0.0,1000.0,2.0,15.93086680075156,0.7188889035578943,0.8681927333403824,17.868556762407334,50.64521477286587,2.7909264013689414,63.65078895788974,17.732678421719868,106.19377701759416,6.4331900173145335,17.17747338111114,369.7563264941522
3.5,822.8745190126017,2.0,14.694840689776681,0.7438040815414775,0.6477723120373812,16.52953110907421,48.95498369547042,3.583855807426177,70.69012984444575,18.49505603355854,120.16495127170045,7.02966046109996,16.43373930729463,372.3861148070866
7.0,878.8511487880508,2.0,22.070637458073474,1.5726216175947025,0.7034863499338004,18.841865151557318,39.81959718749505,6.111511179072646,71.38799923579067,19.846143137811232,130.12316953274134,7.34169261294569,13.317667852285721,372.10102662508405
10.5,928.0740862866968,2.0,23.122506796572218,2.049736828380788,0.7742165356701799,16.38897624073856,40.51378104542761,8.341377843471832,80.06763608044115,21.605376871787673,137.11765376520054,7.813691238515482,11.852845756242797,351.59005763896994
14.0,941.9686552041895,2.0,21.481459925791334,1.4091994413314204,0.7692251214632707,14.11372825507315,39.95174077394437,7.644235527656368,82.52133217133934,17.49614242340474,133.02289720627786,5.81636205781913,12.466721013775155,329.2126759300153
17.5,977.6447107814536,2.0,13.102545013277119,1.8774654778536068,0.7437851392473592,15.060990116578608,48.615310215683614,7.470706014869076,81.77460368723204,19.420509048733585,124.84692563142262,7.908309132410248,15.409546073150942,289.7660109751433
21.0,1086.967453320535,2.0,9.771019305310812,1.4368854363973438,0.9168135622295934,15.601296950703523,50.06342879512295,11.597357517450773,80.16961606711834,22.014284535865745,129.72503344386405,8.284284015082006,14.065598805291163,271.09865625083216
24.5,1168.866747461863,2.0,6.3746760955742054,1.5399923609680664,0.9195889008924076,15.535376425146053,40.89621271965264,12.238424904248705,77.14844071424963,19.24650488089081,125.59993735231721,7.716704762095824,8.776113092022761,250.4364293558587
28.0,1020.8495305465938,2.0,11.184862679452385,0.3657786107666665,1.0652559427378112,18.081366622659452,41.87664812326571,13.467219408814382,84.2875528755026,15.311819867455265,120.42037873217366,5.491967695518781,9.022471918518502,268.57490820569444
31.5,957.2420509515591,2.0,11.429968976819422,0.005526702913325798,1.2424052602333169,20.74920413914397,43.552092232646224,13.666158749241102,82.64774855910366,8.500995171952242,106.02068372304566,4.412310637497559,12.61031103170786,294.5796530360125
35.0,1002.4638576559067,2.0,9.521509896220444,1.456646057933156,2.0166903883039375,19.620048527573704,48.94898041028036,14.021578553824726,81.41601736172275,13.749714974026856,103.30149439269276,5.94442426658775,11.274359132127067,277.2515373257566
38.5,1197.2410450834327,2.0,6.616951805621185,1.4267593369063774,1.4088625257073772,17.398428667568552,49.44407829557892,16.740278150304096,82.32486980815096,14.532120758632006,108.19099567743413,5.865967347427356,14.7737850995546,287.416093815359
42.0,1068.2517462267288,2.0,7.049154089379601,0.13856010756505655,1.6788707990756668,12.683463265042699,42.187003235218036,15.872016740833397,88.69887610791025,6.239038895688625,92.90521905965997,3.909033487353072,10.038143954790424,309.94013805764183
45.5,1241.4251578032065,2.0,7.787010582014404,0.7016810360669605,2.4590868949135554,5.933890298456138,31.57110338724796,17.42442904891393,88.16014928870511,2.969522381251123,83.41978117871192,3.0195566143499346,11.641806206449093,289.3900825530237
49.0,1275.1875651796706,2.0,11.603565549950469,1.4426879171578306,3.773204797029041,7.372703114004903,21.16904140997114,18.84579925626292,83.38301485733021,9.341944489959658,86.44806011377041,3.5179188092063542,7.718769870640175,308.2561017815605
52.5,1346.854812817863,2.0,8.29700357892172,0.9735965880088988,3.977103010651347,6.302978568425988,29.12243930911482,17.667658260922064,75.33099255735031,0.0,68.81188539631512,2.1008014529167927,9.824107852163477,312.4129455655693
56.0,1240.1628904009642,2.0,7.732421589246401,1.1736949758422206,2.8166602534449736,11.072044647350307,32.77815763076577,13.585600880006474,75.4507747506591,3.38432291157219,80.49799183378394,2.9588205649498516,10.001275486968078,301.5979021192997
59.5,1399.5591935451644,2.0,5.1217031431604925,0.43548115026689865,2.1175684372443953,13.286611440542996,31.5056915287943,11.894693190635993,85.94559475206368,6.503829932529768,84.83293828374492,4.587466306907288,8.29695945337291,289.888455482881
63.0,1423.7254514467024,2.0,2.873574754523725,0.686300627636462,7.106283662292163,12.630133706923484,20.895441687266967,12.244548591006426,86.54657181227871,6.977335733126382,93.87564783381701,3.561045400899277,3.3905296092987607,316.1000620349843
66.5,1402.349070497079,2.0,3.01972065211143,0.6924468587293048,6.444270560855105,15.893405605165423,14.768686778137278,11.366535962309094,84.29925590911598,0.0,68.44860380968062,1.4103612206755292,1.576886357833366,323.7865460375828
70.0,1331.93873313646,2.0,2.5654009093471326,0.8756795675877229,5.140517488141228,22.42566434755855,17.562160606442472,11.194301264430605,85.05085399860583,1.6449112403087547,71.8483057772155,3.1591991990973316,3.1981589297956186,316.9206596688983
73.5,1469.7036982649522,2.0,1.7401086513447335,0.0,1.3408522217753078,22.64096301746724,20.193745003381093,10.990044837828354,84.17981761391526,4.097660136085905,80.63559577832811,4.183050989402633,7.654276557209438,279.092004660189
77.0,1432.2967180796215,2.0,4.380681841307664,1.8227722978396401,0.5719529904842364,21.14487283206178,12.25976641352642,10.232492147780256,89.26595074980045,5.721602586574319,90.22875837508,4.192909875521394,10.969259727003172,256.53157418003184
80.5,1365.5606697790397,2.0,2.6844777582516834,1.354723212182524,0.69672283139533,25.664557283372304,14.61697474805005,11.367973195534297,98.30600518498204,6.60872612568109,97.3287602292991,4.444026126309266,13.295476045600108,245.96953669753404
84.0,1260.6106266891077,2.0,0.8291043377633083,0.47855643573540896,0.7850889346556297,29.1953041737465,19.504072924357406,13.29054775695275,108.61151542647356,2.0341300760510332,89.78343395362641,2.6351281025009747,15.7864666954072,228.6472609720036
87.5,1364.0980286472113,2.0,6.873486400785775,0.0,0.7007685852529874,31.633648481096067,19.0662082552874,12.564265932187393,113.98555314663146,4.364685235070024,88.58491042838601,2.376343701200441,19.760139089483125,228.13522440602236
91.0,1397.8159603648396,2.0,4.792802278345175,0.2454171930493841,1.166484327802046,35.333946959593405,29.30646055155328,8.886043102431454,112.51577125016848,5.874572854899443,102.40332458206457,3.515226654079619,24.207960186452066,239.08765089116014
94.5,1409.516828758282,2.0,1.1821750894889926,0.6452042146702408,0.7309267879093941,37.47713430977731,33.231502818431615,6.808194656003915,111.10970517779596,8.41599897639797,101.11235717382073,4.581086775349497,23.138435378227985,234.2067100127215
98.0,1412.4669887770497,2.0,3.8579327823373943,1.3196270473858773,1.0869389176584263,37.555730774568424,36.71468064422804,6.876441746981833,111.06669338796503,10.893232387093661,106.34638271735918,5.458211747794941,20.09140529344414,228.4873397630028
101.5,1305.7406014875164,2.0,8.616414637345034,0.7966419220300373,0.8624423639280893,39.81674667288563,30.672000621386918,9.102626547689272,108.03767783542827,12.971210738608175,115.57339185029774,6.1339028631693955,17.232631105542236,223.20526037496498
105.0,1402.416282165789,2.0,7.723818150117687,1.3205886029634306,1.0263981426685171,35.3072047990634,38.833693577955536,8.419270417146194,101.82158853401111,14.981071214548393,121.45675245294456,6.586317364189288,18.11836480872143,197.39859261804384
108.5,1517.1899764915804,2.0,9.305384204860898,1.0626504865743882,0.8168122853119932,30.96366658233171,34.800976170036165,11.94695146902502,104.96249923018777,10.79404897772031,120.40073848195179,5.653254134601632,18.204298191080337,192.68837022754505
112.0,1394.2827147355977,2.0,10.811575773453294,0.9529381897018971,0.8625261468974215,32.20995179119354,35.928778170056354,12.624448064325584,108.13696158479156,11.825569503194481,119.55483921464622,5.210416478018289,16.864938671569657,210.46018685161695
115.5,1385.3801239122909,2.0,8.48533534002822,0.3389493272932539,1.0604299316962829,35.705969719081494,34.28375547711519,12.215673317259926,103.00623801472274,15.426610742024844,125.12111601978438,8.205310602434981,13.695775913810817,217.2649239386267
119.0,1494.6805965376664,2.0,3.2129486661636926,1.2685699696808708,1.6651112976367362,37.6521221468539,26.12657904462978,11.096340428636115,95.05762537545658,19.80248449922935,137.23805945716495,7.902260514698581,8.734335165665204,205.5858047675534
122.5,1381.9382479201472,2.0,8.386500553741902,0.6046150020442517,1.990254616278397,37.2687257632258,23.845184827358732,13.453305493152262,89.43790274766322,20.37841399197447,144.44924120071775,8.07597037862629,6.798347913602113,214.25978603459438
126.0,984.957980170427,2.0,11.088451892605837,0.49692289588932426,0.26096661394476767,41.41256505558847,18.743737196255314,14.814771196130732,92.38682800905534,14.813346601430624,146.56094024626083,5.27117732279373,9.760446659648826,197.98333557375614
129.5,737.0579075849845,2.0,9.845112084207715,0.8662551508671962,0.33132534035169403,45.72722146731584,26.702718061587973,17.002828583498054,95.1045088389678,13.240736593326968,152.10427991246004,4.814842868207729,6.850697223853164,202.85560303883716
133.0,825.4444078058696,2.0,6.217471534111592,0.268366160432556,1.0827509008669587,44.53216441364112,34.89984716317069,17.189101581053478,86.14025679731878,14.301855705201078,138.49810147040543,4.214181050761896,6.674073635982842,221.16987961321624
136.5,981.2271477441875,2.0,2.977296803624999,1.245545614633331,3.0067579072453117,44.448414120404486,37.225364628312015,14.227824809293256,77.97131446296363,19.80101389021341,145.54731922172152,6.002176985159557,3.5153449864256565,226.01668023360887
140.0,766.0675886901502,2.0,1.0844939705123102,0.7357793013342728,2.582951344538726,43.50457699653731,45.274144256335795,12.594492658685194,77.31521593134403,19.83794349719565,161.26384321009357,4.982776159188879,3.188000054047951,211.5723188126198
143.5,747.7077197533296,2.0,1.2321080911785538,1.270398488756881,1.2922760735148944,43.915045376038705,46.34583314888367,10.505078916973176,78.79597737292764,18.725935378177834,164.54776353301185,4.742325146944505,6.745245120189654,177.11859942276234
147.0,964.717251659776,2.0,6.653445576694753,1.4193780850749838,1.4319255131300528,44.922099850246475,40.41659693172509,10.109444889857288,74.86143987998379,24.05874511682035,168.185673672167,7.047233506783754,9.379531007113371,164.31219889198422
150.5,1089.6969373848704,2.0,9.423962334117435,1.5918710896042336,0.7875978751090948,46.133712259595725,36.27315158852394,7.323222251846211,64.87380858396892,24.353832452567765,158.287041210364,7.604375865947575,12.179069338834475,161.26805071732042
154.0,1168.5691938812222,2.0,12.9487551976864,1.804075251718586,1.0105887201209076,51.23446914416981,30.11437239254793,6.51801249998577,55.137232170684534,25.163033374900166,158.43132565015844,7.915883319775085,13.844514756999567,177.38279564568919
157.5,1194.8294953217037,2.0,11.313828546510157,0.629177392040907,0.7946615991090139,49.002468639869754,35.550913178029525,5.628269732081633,53.36989140235262,26.191881354680245,153.49662095422286,8.42783018179219,18.831301794947368,185.60017104391846
161.0,1122.8542023534776,2.0,10.637539528640694,1.3378171629334854,0.8039249314742468,48.656041991447,45.47105917908505,1.342458565528406,59.33140881280249,27.093091267229443,161.63875754315583,8.93228157547986,22.193482010956252,194.46151969343708
164.5,1400.0651461768257,2.0,9.616145976928443,1.5006747356980399,1.2047246309286157,50.01581970472699,43.57802538308631,2.859606432328766,51.28036131431941,26.13777765645491,144.3557104289802,7.240986980667478,21.09833291315353,223.47005250401375
168.0,1336.0002683602252,2.0,14.881286781843402,0.6666177887147148,1.3363103913112626,50.99250776569488,33.67956731847732,4.813962248243736,47.243516022125405,19.92946953838234,137.34825096492423,7.059940549924576,16.971971384151672,229.99065489258544
171.5,1346.7809994613017,2.0,16.613630027998145,1.5996337010986978,0.9134063934524806,56.48228867649555,37.190974125187665,4.013112256824683,45.02661938997357,21.07058336399605,143.13759220718575,7.226738106358207,20.61818602813933,220.15137896465174
175.0,1552.5416996187967,2.0,15.280576717305172,0.8639729093567478,0.5904902889237835,55.22651627497463,36.293970464657505,3.3444310305553295,47.42325455408206,19.96809612948963,137.0467423314184,7.719122539204891,22.819898127215925,245.75031364326296
178.5,1780.5068518553724,2.0,17.85102332917089,1.3140407531495402,0.878487626217592,54.12215312129612,34.72401865355093,4.114543735728002,45.65619463283224,28.49576841502836,146.54014724648437,9.00029826662514,25.310268799566156,220.9903051041502
182.0,1477.3565625424835,2.0,16.801090247008982,1.6508358392481126,0.734816387545151,48.90941174997931,36.279492780958,2.243472391268879,46.85569836549952,24.54146157928196,144.61827080688528,8.205789472996845,23.96914980693904,241.01456416380864
185.5,1360.8125360131023,2.0,17.421495404072186,2.236855014319351,0.40902252813611156,52.35869463337744,31.710845716327007,2.658117548763243,49.458826819093304,19.597509840880058,142.26869879141432,7.25914437008099,29.704027297397342,248.72524958268062
189.0,1503.4225796743874,2.0,20.43250553692287,1.5571375270986685,0.5489144710943255,54.02984987292215,32.1383204996194,2.7019087186467283,49.49729274569259,20.38891855243854,143.58328239588542,8.507223591138457,30.96262183727434,241.72622716055247
192.5,1681.892785073005,2.0,23.946415888481603,1.469409380388742,0.5099669128037653,54.35333096210949,33.5340779104554,4.9612511102286465,48.30837332450873,19.139094287911234,139.29142659325072,8.052047772159334,37.25889128478397,244.4133701827854
196.0,1461.3408794929596,2.0,23.987697500860023,1.0436033082912324,0.2604959389552358,50.79463890337078,34.177081630731664,2.5047684072296406,51.7949319984771,18.734398852063567,140.06262495908274,7.668264188249246,36.80053284285029,244.65699011446654
199.5,1356.885451983345,2.0,25.43480590158197,0.9050449809115162,0.29797653322951834,48.480977850429596,19.481421395245157,1.5194320298745179,50.82022642358451,11.895915825931851,125.01116448555295,5.210896734009442,36.78599090076952,241.84242868276982
203.0,1388.9255393336432,2.0,26.480241807353103,0.7525735952423762,0.22067956530022945,46.86888842082787,17.9402752005066,2.400067600028629,55.68016216776145,10.975830705601577,129.24592935187948,5.661515497407951,38.308898211371556,276.43530503971476
206.5,1405.9180638894504,2.0,34.480810718194356,0.3648781705888915,0.01506511891208591,44.81239496679423,17.593579040252266,3.7133357512841654,50.2997298490156,12.511527558113574,127.79260749345336,7.457606552180311,40.10380748151267,276.61712061734244
210.0,1313.2993592454325,2.0,31.33418343339827,0.1759452063978244,10.032611979225074,42.822701499179246,12.42180411886483,0.0,51.65249634145318,15.183915819861372,103.6324236658568,57.69336850773129,40.12824362661575,260.8525396030835
213.5,1174.2896401016344,2.0,29.863203386341695,0.6760123864921688,0.3261533654330705,42.30792302193116,9.8200728812296,0.2394661066912735,50.19905134062385,14.997353304140123,138.18881047385364,8.265318191317853,37.62637702076542,248.62792177802226
217.0,1306.8285386556372,2.0,28.270737271647423,0.9243382109517949,0.31109923891306757,41.36529296656759,5.84134286221663,3.9371621926984686,57.389524842795886,16.61980208494971,148.5793162708078,6.902807145825387,38.719931921316466,259.1814324399127
220.5,1623.1014392632821,2.0,30.649132250154874,1.7611268599481233,0.06744169775710873,41.07323464810178,14.340744071538293,3.0452857959106527,50.19528710120993,14.753340341478735,132.835855664941,6.825241633559462,38.573032092911134,276.01722810131406
224.0,1533.7034979721361,2.0,31.33151389916558,0.6338474801798077,0.4066557325303326,40.21979458648413,10.83859331266729,2.569261716635418,47.32568016346648,14.278072118393254,135.24740787753234,6.725179102527782,39.321795975739725,264.74082036115306
227.5,1434.3470171892511,2.0,23.430691597417372,1.2124623776640095,0.1677924255004519,39.4885830576129,11.346710858622359,4.015294788933703,43.3565465366993,20.784010849883387,161.18264183020437,8.288938017171514,39.955102377484835,238.19523295874717
231.0,1246.4150154585398,2.0,24.68530472834287,0.7866859644826611,0.15810373768063835,35.700601813378434,11.273619270663643,2.3254397508761318,47.49111521336737,18.585012302069778,155.37823922166226,8.294747226447706,42.3286292972073,224.49326870606194
234.5,1220.0269360314383,2.0,26.923491489171795,1.2384052865884605,0.27911826969579545,32.49145948333558,7.107427446140774,1.0891275260146147,46.00496739237279,17.47806057726653,162.68519674443533,8.269774504216977,42.42200176826295,243.00568814552295
